TissueID;229ELogical;2bLogical;2bBasalLogical;Lineage;Location;Species
BUO1-F-T101;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-F-T112;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-F-T125;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO1-F-T25;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-G-T17;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-G-T22;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-G-T31;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-G-T37;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-G-T8;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO1-H-T138;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-H-T22;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-I-T37;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO1-I-T98;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-K-T18;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-K-T64;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-K-T65;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T113;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T132;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T4;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T43;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T85;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-L-T91;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-M-T23;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T1;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T103;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T104;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T110;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T116;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T117;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T125;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T129;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T130;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T138;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T14;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T143;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T144;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T145;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T147;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T151;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T153;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T154;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T158;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T160;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T163;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T164;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T168;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T171;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T175;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T179;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T183;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T185;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T188;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T189;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T190;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T192;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T29;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T34;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T36;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T39;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T43;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T7;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T75;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T76;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T77;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T78;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T79;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T8;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T81;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T89;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T93;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T94;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T97;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-A-T98;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T124;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T127;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T14;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T145;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T150;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T151;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T152;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T153;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T154;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T155;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T163;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T169;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T171;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T172;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T174;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T177;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T180;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T183;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T187;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T191;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T197;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T203;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T206;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T207;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T218;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T223;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T227;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T228;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T23;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T24;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T247;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T26;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T28;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T31;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T42;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T5;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T58;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-B-T9;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T101;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T110;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T113;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T114;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T117;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T125;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T129;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T136;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T138;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T139;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T144;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T146;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T151;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T16;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T80;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-E-T94;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T104;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T127;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T129;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T130;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T131;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T132;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T138;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T139;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T14;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T148;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T151;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T153;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T169;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T170;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T172;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T175;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T179;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T184;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T26;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T29;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T46;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T55;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T56;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T57;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T64;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T73;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T85;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T86;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-F-T98;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T102;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T103;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T107;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T108;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T113;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T125;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T162;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T23;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T39;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T54;0;1;0;ABAE;Buoyem;Hipposideros abae
BUO2-G-T75;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T1;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T19;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T29;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T30;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T36;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T38;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T42;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T44;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T5;1;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T8;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T87;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-H-T96;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T10;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T15;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T159;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T18;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T2;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T20;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T21;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T28;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T29;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T33;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T40;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T41;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-I-T64;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T171;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T83;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T86;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T87;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T88;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T90;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T91;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-J-T94;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T1;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T107;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T108;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T109;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T11;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T115;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T117;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T118;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T120;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T124;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T126;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T149;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T2;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T30;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T43;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-K-T47;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-L-T1;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-L-T10;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-L-T4;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-M-T130;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-M-T133;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-M-T151;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-M-T19;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO2-M-T43;0;0;0;ABAE;Buoyem;Hipposideros abae
BUO1-A-T1;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-A-T10;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-A-T2;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-A-T3;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-A-T4;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-A-T5;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-A-T9;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T1;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T10;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T100;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T101;0;1;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T102;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T103;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T105;0;1;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T106;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T11;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T12;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T13;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T14;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T15;0;1;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T16;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T18;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T21;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T22;0;0;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-E-T23;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T24;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T25;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T26;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T27;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T28;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T29;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T3;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T30;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T31;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T32;0;1;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T35;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T36;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T37;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T39;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T4;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T40;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T43;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T44;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T45;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T47;0;0;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-E-T48;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T55;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T57;0;1;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-E-T73;0;1;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T82;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T83;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-E-T85;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T10;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T100;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T102;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T103;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T106;0;0;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-F-T108;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T11;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T12;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T129;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T13;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T132;0;1;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T145;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T149;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T15;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T154;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T156;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T17;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T18;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T19;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T22;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T23;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T27;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T31;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T34;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T35;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T36;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T37;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T39;0;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T40;0;1;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-F-T58;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T66;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T67;1;0;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T68;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-F-T76;0;1;0;B;Buoyem;Hipposideros cf ruber_B
BUO1-F-T90;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T100;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T109;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T110;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T111;0;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T112;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T116;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T119;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T127;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T130;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T137;0;1;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-G-T143;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T152;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T153;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T154;1;0;0;C;Buoyem;Hipposideros cf ruber_C
BUO1-G-T23;1;0;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-G-T39;1;0;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-G-T41;0;1;0;D;Buoyem;Hipposideros cf ruber_D
BUO1-G-T43;0;1;0;D;Buoyem;Hipposideros cf ruber_D
